,seed,model,lambda,d_model,er_loss,no_epochs,max_len,recall,precision,f1,accuracy,dataset,time
516,56,SDFA_NAP_model,0.1,8,True,10,5,0.7217706283334759,0.8938131468964824,0.7830863277470141,0.7217706283334759,BPI20TravelPermitData,30.280011730035767
517,56,SDFA_NAP_model,0.2,8,True,10,5,0.7107042012492513,0.8759178243115007,0.7730980394327728,0.7107042012492513,BPI20TravelPermitData,30.244046559999695
518,56,SDFA_NAP_model,0.5,8,True,10,5,0.6837226548016314,0.8836069487302268,0.7548844574892214,0.6837226548016314,BPI20TravelPermitData,30.51777312997729
519,56,SDFA_NAP_model,0.1,8,True,10,10,0.6816976127320955,0.856004461199255,0.7457195355866554,0.6816976127320955,BPI20TravelPermitData,36.673837139992976
520,56,SDFA_NAP_model,0.2,8,True,10,10,0.4561763783120846,0.764623131301116,0.5499564077881447,0.4561763783120846,BPI20TravelPermitData,36.69241694002413
521,56,SDFA_NAP_model,0.5,8,True,10,10,0.6328399075896295,0.8476308933713502,0.7013287557282374,0.6328399075896295,BPI20TravelPermitData,36.737627950008026
522,56,SDFA_NAP_model,0.1,8,True,10,20,0.5246855480448361,0.7694904907368125,0.6075643187829984,0.5246855480448361,BPI20TravelPermitData,46.18606837000698
523,56,SDFA_NAP_model,0.2,8,True,10,20,0.541627449302644,0.8052549915967858,0.6161402751135219,0.541627449302644,BPI20TravelPermitData,46.10205050001387
524,56,SDFA_NAP_model,0.5,8,True,10,20,0.6363766007814952,0.8261002913199716,0.7007701788082195,0.6363766007814952,BPI20TravelPermitData,46.319545460003425
525,56,SDFA_NAP_model,0.1,8,True,10,30,0.4377513476512364,0.8108254807017299,0.5373507371889564,0.4377513476512364,BPI20TravelPermitData,48.11840881002136
526,56,SDFA_NAP_model,0.2,8,True,10,30,0.3913465103676449,0.6447361495760487,0.4609807024814265,0.3913465103676449,BPI20TravelPermitData,48.14136379999108
527,56,SDFA_NAP_model,0.5,8,True,10,30,0.4755141039901885,0.844650575312631,0.5452369710760235,0.4755141039901885,BPI20TravelPermitData,48.23880893997848
528,56,SDFA_NAP_model,0.1,16,True,10,5,0.7693733778272154,0.886792215778096,0.8164059794376108,0.7693733778272154,BPI20TravelPermitData,31.348646750021725
529,56,SDFA_NAP_model,0.2,16,True,10,5,0.7721685063175608,0.8905775695428018,0.8165651820179044,0.7721685063175608,BPI20TravelPermitData,31.31328160997946
530,56,SDFA_NAP_model,0.5,16,True,10,5,0.7707709420723882,0.8915428139256978,0.8189730168511699,0.7707709420723882,BPI20TravelPermitData,31.36840586999897
531,56,SDFA_NAP_model,0.1,16,True,10,10,0.682952568380822,0.8759833230455079,0.7554603669454547,0.682952568380822,BPI20TravelPermitData,37.40796077998821
532,56,SDFA_NAP_model,0.2,16,True,10,10,0.6912809104132797,0.8679797092910609,0.7522852316694345,0.6912809104132797,BPI20TravelPermitData,37.54949011001736
533,56,SDFA_NAP_model,0.5,16,True,10,10,0.7336641852770885,0.8799692391702106,0.788682120723792,0.7336641852770885,BPI20TravelPermitData,37.32943078996614
534,56,SDFA_NAP_model,0.1,16,True,10,20,0.7526596503237215,0.881191027981838,0.8040823478943825,0.7526596503237215,BPI20TravelPermitData,47.81266321998555
535,56,SDFA_NAP_model,0.2,16,True,10,20,0.7221128889649469,0.8724360858077976,0.7808423486852056,0.7221128889649469,BPI20TravelPermitData,47.74219484999776
536,56,SDFA_NAP_model,0.5,16,True,10,20,0.6710590114372095,0.8483668276592902,0.7320832817400926,0.6710590114372095,BPI20TravelPermitData,47.43909420999698
537,56,SDFA_NAP_model,0.1,16,True,10,30,0.6235988705399161,0.8050249818826468,0.6794264617397101,0.6235988705399161,BPI20TravelPermitData,49.51059081996791
538,56,SDFA_NAP_model,0.2,16,True,10,30,0.6258806080830552,0.8705204336591102,0.6997978516268833,0.6258806080830552,BPI20TravelPermitData,49.489285679976454
539,56,SDFA_NAP_model,0.5,16,True,10,30,0.6638715381763213,0.8813977508797017,0.7386498677617203,0.6638715381763213,BPI20TravelPermitData,49.47628337000496
540,56,SDFA_NAP_model,0.1,32,True,10,5,0.78868258178603,0.8718679583202105,0.8211149999637715,0.78868258178603,BPI20TravelPermitData,34.02810785002075
541,56,SDFA_NAP_model,0.2,32,True,10,5,0.7929037962408374,0.8892120464176226,0.8308965653966135,0.7929037962408374,BPI20TravelPermitData,34.084364269976504
542,56,SDFA_NAP_model,0.5,32,True,10,5,0.7847180628048259,0.8761778537359798,0.8219924766366716,0.7847180628048259,BPI20TravelPermitData,34.05297105005011
543,56,SDFA_NAP_model,0.1,32,True,10,10,0.7896808419611534,0.8931192691345433,0.8312726912816772,0.7896808419611534,BPI20TravelPermitData,40.2016040999908
544,56,SDFA_NAP_model,0.2,32,True,10,10,0.7935597957844899,0.8925470771940662,0.8340844393600196,0.7935597957844899,BPI20TravelPermitData,40.15412919998634
545,56,SDFA_NAP_model,0.5,32,True,10,10,0.7154958500898434,0.8846987392248489,0.7787782616898452,0.7154958500898434,BPI20TravelPermitData,40.222056279960086
546,56,SDFA_NAP_model,0.1,32,True,10,20,0.7335786201192208,0.8927025070806844,0.7935935159878206,0.7335786201192208,BPI20TravelPermitData,51.129295949963854
547,56,SDFA_NAP_model,0.2,32,True,10,20,0.7899660591540458,0.8922699672641718,0.8268998835215252,0.7899660591540458,BPI20TravelPermitData,51.16115323998965
548,56,SDFA_NAP_model,0.5,32,True,10,20,0.7803542397535723,0.8929190693082746,0.8268714360745738,0.7803542397535723,BPI20TravelPermitData,51.0945107099833
549,56,SDFA_NAP_model,0.1,32,True,10,30,0.7038304669005447,0.8736497815905505,0.7560936331447375,0.7038304669005447,BPI20TravelPermitData,53.31261253003031
550,56,SDFA_NAP_model,0.2,32,True,10,30,0.7726818972647671,0.8927865988590296,0.8192630148925009,0.7726818972647671,BPI20TravelPermitData,53.28344794996083
551,56,SDFA_NAP_model,0.5,32,True,10,30,0.7919340577850033,0.9039695472041688,0.8369491049345119,0.7919340577850033,BPI20TravelPermitData,53.412186060054225
552,56,NAP_model,0.0,8,False,10,5,0.642822509340863,0.8880361989991015,0.7293601670736595,0.642822509340863,BPI20TravelPermitData,26.51620056000538
553,56,NAP_model,0.0,8,False,10,10,0.6514645902855024,0.8238998789997413,0.7146617299511626,0.6514645902855024,BPI20TravelPermitData,32.79106091004796
554,56,NAP_model,0.0,8,False,10,20,0.5873192436040044,0.8236637621994604,0.6582056450166694,0.5873192436040044,BPI20TravelPermitData,42.62240508000832
555,56,NAP_model,0.0,8,False,10,30,0.6310715609936967,0.8106387752490857,0.6941511820516619,0.6310715609936967,BPI20TravelPermitData,44.334622390009464
556,56,NAP_model,0.0,16,False,10,5,0.7737657225977582,0.8939829851996396,0.8198731561495755,0.7737657225977582,BPI20TravelPermitData,27.39824429003056
557,56,NAP_model,0.0,16,False,10,10,0.6868600439234477,0.8805307245183068,0.7569755511361637,0.6868600439234477,BPI20TravelPermitData,33.22946039000526
558,56,NAP_model,0.0,16,False,10,20,0.6789024842417501,0.8889864050627594,0.7586974582803853,0.6789024842417501,BPI20TravelPermitData,43.75518885005731
559,56,NAP_model,0.0,16,False,10,30,0.7558826046034055,0.8831362658338198,0.8072792003654676,0.7558826046034055,BPI20TravelPermitData,45.50692363998387
560,56,NAP_model,0.0,32,False,10,5,0.7923618835743419,0.88698087819051,0.8292704092166814,0.7923618835743419,BPI20TravelPermitData,29.412197859957818
561,56,NAP_model,0.0,32,False,10,10,0.7968397935027524,0.8836813082273154,0.831531629232828,0.7968397935027524,BPI20TravelPermitData,35.57859128995333
562,56,NAP_model,0.0,32,False,10,20,0.7330937508913037,0.8762689962339373,0.7802292294587432,0.7330937508913037,BPI20TravelPermitData,47.01733472994529
563,56,NAP_model,0.0,32,False,10,30,0.7263341034197541,0.8901460062656944,0.7829972876182726,0.7263341034197541,BPI20TravelPermitData,49.203209099988456
564,8,SDFA_NAP_model,0.1,8,True,10,5,0.6914235190097259,0.8823611170761951,0.7621595156295641,0.6914235190097259,BPI20TravelPermitData,30.289211279992013
565,8,SDFA_NAP_model,0.2,8,True,10,5,0.7008642080944639,0.8824780539358251,0.7680605400798145,0.7008642080944639,BPI20TravelPermitData,30.233650530013257
566,8,SDFA_NAP_model,0.5,8,True,10,5,0.6513790251276347,0.874756731025893,0.7229634604658925,0.6513790251276347,BPI20TravelPermitData,30.176780219958165
567,8,SDFA_NAP_model,0.1,8,True,10,10,0.6207466986109923,0.839630510432684,0.6935047322120939,0.6207466986109923,BPI20TravelPermitData,36.54437024998479
568,8,SDFA_NAP_model,0.2,8,True,10,10,0.6587091069849691,0.8341782616886428,0.7217569450408281,0.6587091069849691,BPI20TravelPermitData,36.52605289001949
569,8,SDFA_NAP_model,0.5,8,True,10,10,0.5574570035081715,0.8361861365083753,0.6545229730754594,0.5574570035081715,BPI20TravelPermitData,36.52877732997295
570,8,SDFA_NAP_model,0.1,8,True,10,20,0.4490174267704857,0.7190825218324939,0.522252506077298,0.4490174267704857,BPI20TravelPermitData,46.05100871003233
571,8,SDFA_NAP_model,0.2,8,True,10,20,0.5163857277316677,0.6998597838952969,0.5708683450156975,0.5163857277316677,BPI20TravelPermitData,46.09058215995319
572,8,SDFA_NAP_model,0.5,8,True,10,20,0.4368386526339807,0.5745351067354875,0.4763645957512934,0.4368386526339807,BPI20TravelPermitData,46.03708634003997
573,8,SDFA_NAP_model,0.1,8,True,10,30,0.5659849975756539,0.6821710384734044,0.6007133961133505,0.5659849975756539,BPI20TravelPermitData,48.0326175800059
574,8,SDFA_NAP_model,0.2,8,True,10,30,0.4219217934457089,0.8581199088235417,0.5018553861791005,0.4219217934457089,BPI20TravelPermitData,47.99922665997874
575,8,SDFA_NAP_model,0.5,8,True,10,30,0.3291691623171044,0.7080928427099064,0.4342318575336996,0.3291691623171044,BPI20TravelPermitData,47.993026979989374
576,8,SDFA_NAP_model,0.1,16,True,10,5,0.7735375488434443,0.8893880615049905,0.8187601045239041,0.7735375488434443,BPI20TravelPermitData,31.171891730022615
577,8,SDFA_NAP_model,0.2,16,True,10,5,0.7696585950201078,0.8962674881621228,0.8197464250397388,0.7696585950201078,BPI20TravelPermitData,31.17908049998805
578,8,SDFA_NAP_model,0.5,16,True,10,5,0.7658081629160606,0.88224614554154,0.812532084426556,0.7658081629160606,BPI20TravelPermitData,31.247450609970837
579,8,SDFA_NAP_model,0.1,16,True,10,10,0.7389121816263085,0.8780712351596289,0.79153321881685,0.7389121816263085,BPI20TravelPermitData,37.04061565999873
580,8,SDFA_NAP_model,0.2,16,True,10,10,0.7638401642851032,0.8865795787297179,0.8132392358736303,0.7638401642851032,BPI20TravelPermitData,37.14059632003773
581,8,SDFA_NAP_model,0.5,16,True,10,10,0.7452154815892302,0.883814633601025,0.7971182628421811,0.7452154815892302,BPI20TravelPermitData,37.00694470996969
582,8,SDFA_NAP_model,0.1,16,True,10,20,0.7248509740167137,0.862184160203449,0.769032860291443,0.7248509740167137,BPI20TravelPermitData,47.41084493000526
583,8,SDFA_NAP_model,0.2,16,True,10,20,0.6675223182453438,0.8730415004181583,0.7424646170905758,0.6675223182453438,BPI20TravelPermitData,47.32039574997034
584,8,SDFA_NAP_model,0.5,16,True,10,20,0.6758791819970907,0.8842752610277071,0.7507672355636217,0.6758791819970907,BPI20TravelPermitData,47.38266049001832
585,8,SDFA_NAP_model,0.1,16,True,10,30,0.7414506146430507,0.8802613295820658,0.7878155372382397,0.7414506146430507,BPI20TravelPermitData,49.46368982996792
586,8,SDFA_NAP_model,0.2,16,True,10,30,0.6294743447134993,0.7898128271433857,0.681572811632548,0.6294743447134993,BPI20TravelPermitData,49.42491839001887
587,8,SDFA_NAP_model,0.5,16,True,10,30,0.6023787113887226,0.8807732726926761,0.6870134476080596,0.6023787113887226,BPI20TravelPermitData,49.50085841999389
588,8,SDFA_NAP_model,0.1,32,True,10,5,0.7925615356093665,0.8736303795680795,0.8243860406715163,0.7925615356093665,BPI20TravelPermitData,33.84685866998043
589,8,SDFA_NAP_model,0.2,32,True,10,5,0.7885684949088732,0.8700812485320024,0.8218299307488132,0.7885684949088732,BPI20TravelPermitData,33.939425669959746
590,8,SDFA_NAP_model,0.5,32,True,10,5,0.7823222383845299,0.8677151429899718,0.8168623184181891,0.7823222383845299,BPI20TravelPermitData,33.98141220996622
591,8,SDFA_NAP_model,0.1,32,True,10,10,0.7923618835743419,0.8831181794943047,0.8283784112327401,0.7923618835743419,BPI20TravelPermitData,40.122802199982104
592,8,SDFA_NAP_model,0.2,32,True,10,10,0.7901942329083597,0.8954833834331524,0.8329521796300428,0.7901942329083597,BPI20TravelPermitData,40.179599000001325
593,8,SDFA_NAP_model,0.5,32,True,10,10,0.7895097116454179,0.8852080222749306,0.8285784289705065,0.7895097116454179,BPI20TravelPermitData,40.08735963997897
594,8,SDFA_NAP_model,0.1,32,True,10,20,0.794044665012407,0.9020519029894888,0.8388710285944606,0.794044665012407,BPI20TravelPermitData,50.99614165006206
595,8,SDFA_NAP_model,0.2,32,True,10,20,0.7237671486837226,0.8853911421422589,0.7794487805205531,0.7237671486837226,BPI20TravelPermitData,51.109562770044434
596,8,SDFA_NAP_model,0.5,32,True,10,20,0.7237956704030118,0.8780278790702863,0.7774743840400116,0.7237956704030118,BPI20TravelPermitData,51.110724460007624
597,8,SDFA_NAP_model,0.1,32,True,10,30,0.7035737714269417,0.8985209774025253,0.7661206716212045,0.7035737714269417,BPI20TravelPermitData,53.08216691997368
598,8,SDFA_NAP_model,0.2,32,True,10,30,0.7673483357576795,0.8670474171942425,0.8034033109629514,0.7673483357576795,BPI20TravelPermitData,53.19656917999964
599,8,SDFA_NAP_model,0.5,32,True,10,30,0.7905935369784091,0.8942306063146334,0.8339535559158459,0.7905935369784091,BPI20TravelPermitData,53.12179352000821
600,8,NAP_model,0.0,8,False,10,5,0.7025184678132398,0.8746327816945516,0.7672329659786377,0.7025184678132398,BPI20TravelPermitData,26.419358099997044
601,8,NAP_model,0.0,8,False,10,10,0.6792732665925102,0.8722926055259315,0.74996403135278,0.6792732665925102,BPI20TravelPermitData,32.59538919006009
602,8,NAP_model,0.0,8,False,10,20,0.6370040786058584,0.8117862109689422,0.6989126700278667,0.6370040786058584,BPI20TravelPermitData,42.20743796997704
603,8,NAP_model,0.0,8,False,10,30,0.4931405265109381,0.8325192865935916,0.5790036017934542,0.4931405265109381,BPI20TravelPermitData,44.0880908800289
604,8,NAP_model,0.0,16,False,10,5,0.7762185904566328,0.8861920325570439,0.818910695047285,0.7762185904566328,BPI20TravelPermitData,27.269973159977233
605,8,NAP_model,0.0,16,False,10,10,0.7668349448104732,0.8794883392811437,0.813723985226451,0.7668349448104732,BPI20TravelPermitData,33.114742539962755
606,8,NAP_model,0.0,16,False,10,20,0.7444168734491315,0.8747053925798415,0.7953793726982071,0.7444168734491315,BPI20TravelPermitData,43.43402703998144
607,8,NAP_model,0.0,16,False,10,30,0.5526368329482901,0.8301162801390554,0.6283035631661786,0.5526368329482901,BPI20TravelPermitData,45.3523871900281
608,8,NAP_model,0.0,32,False,10,5,0.7900231025926243,0.8877297030751837,0.8284261011436572,0.7900231025926243,BPI20TravelPermitData,29.27954311000649
609,8,NAP_model,0.0,32,False,10,10,0.7922192749778957,0.889273460004259,0.829741054402375,0.7922192749778957,BPI20TravelPermitData,35.50430924000684
610,8,NAP_model,0.0,32,False,10,20,0.7705712900373635,0.8764027770176346,0.8146984435009835,0.7705712900373635,BPI20TravelPermitData,46.43429591995664
611,8,NAP_model,0.0,32,False,10,30,0.7861726704885771,0.8977480184878565,0.8308652468527975,0.7861726704885771,BPI20TravelPermitData,48.554885360016485
612,15,SDFA_NAP_model,0.1,8,True,10,5,0.7152106328969511,0.8779522386751211,0.7791126263891639,0.7152106328969511,BPI20TravelPermitData,30.104010080033913
613,15,SDFA_NAP_model,0.2,8,True,10,5,0.7024614243746613,0.8774788044328949,0.7718584103610773,0.7024614243746613,BPI20TravelPermitData,30.06885014998261
614,15,SDFA_NAP_model,0.5,8,True,10,5,0.6970137759904167,0.876374355920045,0.7664768085752554,0.6970137759904167,BPI20TravelPermitData,30.185124380048364
615,15,SDFA_NAP_model,0.1,8,True,10,10,0.6115341832805682,0.821871154679215,0.6842290901940804,0.6115341832805682,BPI20TravelPermitData,36.68089280000422
616,15,SDFA_NAP_model,0.2,8,True,10,10,0.692878126693477,0.8507569285769883,0.7523476382198678,0.692878126693477,BPI20TravelPermitData,36.58815846997313
617,15,SDFA_NAP_model,0.5,8,True,10,10,0.5745700350817148,0.8275422668600021,0.6543353363454778,0.5745700350817148,BPI20TravelPermitData,36.64591519003734
618,15,SDFA_NAP_model,0.1,8,True,10,20,0.4719488890790337,0.7928953909589439,0.5666003346573499,0.4719488890790337,BPI20TravelPermitData,45.98185663998593
619,15,SDFA_NAP_model,0.2,8,True,10,20,0.5457630985995836,0.679548576304881,0.5875382588002827,0.5457630985995836,BPI20TravelPermitData,45.95379884005524
620,15,SDFA_NAP_model,0.5,8,True,10,20,0.5394597986366618,0.7791504291168022,0.6184302217829594,0.5394597986366618,BPI20TravelPermitData,45.96375351997558
621,15,SDFA_NAP_model,0.1,8,True,10,30,0.5728587319243604,0.8669902681857249,0.6527610221865766,0.5728587319243604,BPI20TravelPermitData,48.00603962002788
622,15,SDFA_NAP_model,0.2,8,True,10,30,0.445224038105017,0.7432968652310472,0.5261843543686402,0.445224038105017,BPI20TravelPermitData,48.03191401001531
623,15,SDFA_NAP_model,0.5,8,True,10,30,0.4984740880180257,0.8441308669960147,0.5900896442195104,0.4984740880180257,BPI20TravelPermitData,48.02731097000651
624,15,SDFA_NAP_model,0.1,16,True,10,5,0.777559111263227,0.8938325363304781,0.8240261531534903,0.777559111263227,BPI20TravelPermitData,31.177697289944625
625,15,SDFA_NAP_model,0.2,16,True,10,5,0.7710561592652805,0.8945830803698934,0.8177448600966958,0.7710561592652805,BPI20TravelPermitData,31.179267010022887
626,15,SDFA_NAP_model,0.5,16,True,10,5,0.7689740737571661,0.8857514605798559,0.8162619875211053,0.7689740737571661,BPI20TravelPermitData,31.242977139959113
627,15,SDFA_NAP_model,0.1,16,True,10,10,0.756053734919141,0.8993324556165688,0.8128494710877598,0.756053734919141,BPI20TravelPermitData,37.0239249500446
628,15,SDFA_NAP_model,0.2,16,True,10,10,0.7559111263226947,0.8868521890424181,0.809556384306625,0.7559111263226947,BPI20TravelPermitData,37.11541206005495
629,15,SDFA_NAP_model,0.5,16,True,10,10,0.7497219132369299,0.879499221746666,0.8015019702912862,0.7497219132369299,BPI20TravelPermitData,37.079696219973265
630,15,SDFA_NAP_model,0.1,16,True,10,20,0.7470123499044522,0.8937643111373774,0.8048571196375779,0.7470123499044522,BPI20TravelPermitData,47.42704467005096
631,15,SDFA_NAP_model,0.2,16,True,10,20,0.6861184792219275,0.8826467443146376,0.7576714437787363,0.6861184792219275,BPI20TravelPermitData,47.387242410052565
632,15,SDFA_NAP_model,0.5,16,True,10,20,0.7127292433187873,0.852107682028586,0.7623973855486563,0.7127292433187873,BPI20TravelPermitData,47.38847777997144
633,15,SDFA_NAP_model,0.1,16,True,10,30,0.6571689341433502,0.8301319043228631,0.7207217303763739,0.6571689341433502,BPI20TravelPermitData,51.1898005500203
634,15,SDFA_NAP_model,0.2,16,True,10,30,0.6527195459342289,0.8557306416514529,0.7187935435018002,0.6527195459342289,BPI20TravelPermitData,49.43493839998264
635,15,SDFA_NAP_model,0.5,16,True,10,30,0.7041727275320157,0.8503515709726537,0.7552241266220745,0.7041727275320157,BPI20TravelPermitData,49.46967976999004
636,15,SDFA_NAP_model,0.1,32,True,10,5,0.787484669575882,0.8871016050362056,0.8271408268649167,0.787484669575882,BPI20TravelPermitData,33.9451615100028
637,15,SDFA_NAP_model,0.2,32,True,10,5,0.7908502324520122,0.8866517185238488,0.8261850694102995,0.7908502324520122,BPI20TravelPermitData,33.98514924000483
638,15,SDFA_NAP_model,0.5,32,True,10,5,0.7877413650494852,0.8706377862060711,0.819603745413824,0.7877413650494852,BPI20TravelPermitData,34.0288956100354
639,15,SDFA_NAP_model,0.1,32,True,10,10,0.7863152790850233,0.8902556600768224,0.8293502914091829,0.7863152790850233,BPI20TravelPermitData,40.12622688997071
640,15,SDFA_NAP_model,0.2,32,True,10,10,0.7866004962779156,0.8896920604403381,0.8273678805641174,0.7866004962779156,BPI20TravelPermitData,40.1822233900195
641,15,SDFA_NAP_model,0.5,32,True,10,10,0.7865434528393371,0.8908671400488689,0.8286760770261276,0.7865434528393371,BPI20TravelPermitData,40.215266060037536
642,15,SDFA_NAP_model,0.1,32,True,10,20,0.7867431048743618,0.900160099715304,0.8320798359648699,0.7867431048743618,BPI20TravelPermitData,51.05236129004042
643,15,SDFA_NAP_model,0.2,32,True,10,20,0.7259633210689941,0.8963556583456626,0.7858367240907075,0.7259633210689941,BPI20TravelPermitData,51.10667921002023
644,15,SDFA_NAP_model,0.5,32,True,10,20,0.7646102507059126,0.8902247342604244,0.8136105233161693,0.7646102507059126,BPI20TravelPermitData,51.13771157001611
645,15,SDFA_NAP_model,0.1,32,True,10,30,0.785088845155586,0.8713355175784189,0.8149090070971515,0.785088845155586,BPI20TravelPermitData,53.19945260998793
646,15,SDFA_NAP_model,0.2,32,True,10,30,0.7338353155928239,0.8826494094990852,0.7866677508508574,0.7338353155928239,BPI20TravelPermitData,53.03747895001434
647,15,SDFA_NAP_model,0.5,32,True,10,30,0.7273038418755883,0.8935573576688928,0.7814091166999699,0.7273038418755883,BPI20TravelPermitData,53.37335212996695
648,15,NAP_model,0.0,8,False,10,5,0.7267619292090928,0.8939465761879009,0.7907081117934329,0.7267619292090928,BPI20TravelPermitData,26.486581250047312
649,15,NAP_model,0.0,8,False,10,10,0.5494994438264739,0.8357603872191023,0.6327323004134723,0.5494994438264739,BPI20TravelPermitData,32.63649524999782
650,15,NAP_model,0.0,8,False,10,20,0.5759961210461767,0.8529971310137232,0.6613194609012734,0.5759961210461767,BPI20TravelPermitData,42.187665740028024
651,15,NAP_model,0.0,8,False,10,30,0.5569721342802544,0.8015631804091514,0.6311667061693415,0.5569721342802544,BPI20TravelPermitData,44.17785217002965
652,15,NAP_model,0.0,16,False,10,5,0.7739653746327828,0.8916393911656453,0.8208401411581782,0.7739653746327828,BPI20TravelPermitData,27.27641454001423
653,15,NAP_model,0.0,16,False,10,10,0.7603890362511052,0.8923033026094027,0.8129627936754561,0.7603890362511052,BPI20TravelPermitData,33.14847954998258
654,15,NAP_model,0.0,16,False,10,20,0.6929636918513448,0.8716889186242697,0.7519502311812875,0.6929636918513448,BPI20TravelPermitData,43.40769332000055
655,15,NAP_model,0.0,16,False,10,30,0.6800148312940304,0.8762736755211324,0.7502688941235429,0.6800148312940304,BPI20TravelPermitData,45.33046174999326
656,15,NAP_model,0.0,32,False,10,5,0.7903653632240951,0.8728376678232752,0.822613263790494,0.7903653632240951,BPI20TravelPermitData,29.385979479993697
657,15,NAP_model,0.0,32,False,10,10,0.7253928866832092,0.8837894324485462,0.7827123471806295,0.7253928866832092,BPI20TravelPermitData,35.456313249957745
658,15,NAP_model,0.0,32,False,10,20,0.7252787998060523,0.8899982932298008,0.7832985364150392,0.7252787998060523,BPI20TravelPermitData,46.55126423996408
659,15,NAP_model,0.0,32,False,10,30,0.7249080174552922,0.8981584335337222,0.7894219316687592,0.7249080174552922,BPI20TravelPermitData,48.873859350010754
660,56,SDFA_NAP_model,0.1,8,True,10,5,0.8089892464595223,0.8757271860964553,0.83289095837883,0.8089892464595223,bpi17,
661,56,SDFA_NAP_model,0.2,8,True,10,5,0.8254002853519341,0.8861560996130874,0.8484047435429006,0.8254002853519341,bpi17,
662,56,SDFA_NAP_model,0.5,8,True,10,5,0.8031170735573875,0.895529929552044,0.8310960324892872,0.8031170735573875,bpi17,
663,56,SDFA_NAP_model,0.1,8,True,10,10,0.8021526897061932,0.8936191774171324,0.8381702109611637,0.8021526897061932,bpi17,
664,56,SDFA_NAP_model,0.2,8,True,10,10,0.8169222944409216,0.8956889671860946,0.849826677578331,0.8169222944409216,bpi17,
665,56,SDFA_NAP_model,0.5,8,True,10,10,0.7690069488480237,0.8996338440370488,0.8162929185686547,0.7690069488480237,bpi17,
666,56,SDFA_NAP_model,0.1,8,True,10,20,0.7586992707672796,0.8228847480164587,0.7854190788447667,0.7586992707672796,bpi17,
667,56,SDFA_NAP_model,0.2,8,True,10,20,0.731359649122807,0.8228685031085027,0.7649933259861578,0.731359649122807,bpi17,
668,56,SDFA_NAP_model,0.5,8,True,10,20,0.7259729708306912,0.8136469389246928,0.7594773325225508,0.7259729708306912,bpi17,
669,56,SDFA_NAP_model,0.1,16,True,10,5,0.8204462587190868,0.8966491734156147,0.8462223392744084,0.8204462587190868,bpi17,
670,56,SDFA_NAP_model,0.2,16,True,10,5,0.8353446681462693,0.8998223659186655,0.858688130086126,0.8353446681462693,bpi17,
671,56,SDFA_NAP_model,0.5,16,True,10,5,0.8104457302895793,0.9021373454581624,0.8420177782678006,0.8104457302895793,bpi17,
672,56,SDFA_NAP_model,0.1,16,True,10,10,0.8492819964066793,0.9180642906893548,0.8787932070816538,0.8492819964066793,bpi17,
673,56,SDFA_NAP_model,0.2,16,True,10,10,0.8601676442612556,0.9212485455886364,0.8843548514371106,0.8601676442612556,bpi17,
674,56,SDFA_NAP_model,0.5,16,True,10,10,0.8272960262101036,0.9091985947411082,0.8594524883419856,0.8272960262101036,bpi17,
675,56,SDFA_NAP_model,0.1,16,True,10,20,0.7874062037624181,0.8708517014469327,0.8234929152752037,0.7874062037624181,bpi17,
676,56,SDFA_NAP_model,0.2,16,True,10,20,0.7883804956668781,0.9049285077276908,0.8267117690582626,0.7883804956668781,bpi17,
677,56,SDFA_NAP_model,0.5,16,True,10,20,0.7971392147537518,0.909429320822474,0.8382905416024876,0.7971392147537518,bpi17,
678,56,SDFA_NAP_model,0.1,32,True,10,5,0.8215988955823293,0.8959811779507988,0.8483644001675957,0.8215988955823293,bpi17,
679,56,SDFA_NAP_model,0.2,32,True,10,5,0.8642233407313464,0.908757707428388,0.8815486522998847,0.8642233407313464,bpi17,
680,56,SDFA_NAP_model,0.5,32,True,10,5,0.8190228017332488,0.8965566577464549,0.8427398782650725,0.8190228017332488,bpi17,
681,56,SDFA_NAP_model,0.1,32,True,10,10,0.8350408211794547,0.911782120744415,0.8673052705499801,0.8350408211794547,bpi17,
682,56,SDFA_NAP_model,0.2,32,True,10,10,0.8554216867469879,0.9152086634698569,0.8790138922381733,0.8554216867469879,bpi17,
683,56,SDFA_NAP_model,0.5,32,True,10,10,0.8675887761572606,0.921703206188316,0.8905640709678623,0.8675887761572606,bpi17,
684,56,SDFA_NAP_model,0.1,32,True,10,20,0.8086853994927077,0.8983023716242308,0.841590917827641,0.8086853994927077,bpi17,
685,56,SDFA_NAP_model,0.2,32,True,10,20,0.7950155886704714,0.894296840901719,0.8282933672255267,0.7950155886704714,bpi17,
686,56,SDFA_NAP_model,0.5,32,True,10,20,0.8004650179666033,0.9088725103343952,0.8425473434691277,0.8004650179666033,bpi17,
687,56,NAP_model,0.5,8,False,10,5,0.8037610970196576,0.9044494986194525,0.8376256183446663,0.8037610970196576,bpi17,
688,56,NAP_model,0.5,8,False,10,10,0.7738651976326358,0.8998644063734711,0.8215731897358173,0.7738651976326358,bpi17,
689,56,NAP_model,0.5,8,False,10,20,0.7456470619319383,0.8344976242984553,0.7796455322052692,0.7456470619319383,bpi17,
690,56,NAP_model,0.5,16,False,10,5,0.8357343849080533,0.9049713225030248,0.8605271649433858,0.8357343849080533,bpi17,
691,56,NAP_model,0.5,16,False,10,10,0.8094152927499472,0.9018936093680484,0.841747663172813,0.8094152927499472,bpi17,
